**Explain the grammar of graphics and decompose a bubble chart and a pie chart into its parts.** (Data + aesthetics/encodings + geom + scales + stats + facets + coords. Bubble = `geom_point` with size mapped; pie = `geom_bar` + `coord_polar`. Charts are compositions, not menu items.)	The grammar of graphics builds a chart from independent layers: data (a tidy table), aesthetics mapping columns to channels, geometries (the marks, like point, line, bar, area), scales, statistical transforms, facets, and a coordinate system. A bubble chart is `geom_point` with a `size` aesthetic mapped to a variable; a pie chart is `geom_bar` wrapped in polar coordinates, `coord_polar`, which is why swapping that one layer back to Cartesian turns a pie into a stacked bar. Charts are compositions of these layers, not items picked off a menu.	16_3-data-visualization
**Walk through D3's enter/update/exit on a whiteboard and explain the key function.** (Join data array against current DOM selection → enter = create, update = modify, exit = remove. The key `d => d.id` makes the join track *identity* not index, so elements transition smoothly and don't teleport.)	D3's data-join answers one question by joining a data array against the DOM elements currently on screen: which data points have no matching element yet and need to be created (enter), which already have a matching element and need modifying (update), and which elements have no data left and should be removed (exit). The key function, like `d => d.id`, makes the join track identity rather than array index, so a given element keeps its identity across updates and animates smoothly to its new value, instead of teleporting whatever data lands at the same index onto it.	16_3-data-visualization
**When do you pick Chart.js vs Recharts vs D3, and why?** (Highest-level tool that expresses the chart. Chart.js = quick vanilla canvas; Recharts = declarative SVG in React, wired to app state (NYX); D3 = bespoke/novel/custom, the only tool deep enough for the unusual. Canvas = fast/many points; SVG = stylable/interactive/fewer elements.)	The rule is to use the highest-level tool that can express the chart. Chart.js is the quick option for a standard chart in plain JS rendered to canvas, fast with lots of points but not stylable per-element; Recharts is declarative SVG built as React components, so each chart piece takes props and re-renders with app state, which is why it's the default for a React dashboard. D3 is the low-level tool reserved for anything truly bespoke or novel, a custom network layout or a pixel-perfect interaction, the only one deep enough for the unusual case, but it costs the most effort since it draws nothing for you by default.	16_3-data-visualization
**Contrast PCA, t-SNE, and UMAP for visualizing high-dimensional data, including what each *lies* about.** (PCA: linear, fast, global distances meaningful, only linear structure. t-SNE: nonlinear, great clusters, but global distances/gaps meaningless and stochastic. UMAP: nonlinear, faster, keeps more global structure, modern default. Always caption which you used.)	PCA is linear, fast, and deterministic, with global distances that are actually meaningful, but it can only capture linear structure and leaves a curled-up manifold curled up. t-SNE is nonlinear and excellent at revealing clusters, but it lies about global distances, cluster gaps and sizes carry no real meaning, and it's stochastic, so a different seed gives a different picture. UMAP is also nonlinear, runs faster than t-SNE, and preserves more global structure, making it the modern default; whichever you use, always caption which one, since each tells a different lie about the data.	16_3-data-visualization
**Give three ways to make a chart honest and three to make it accessible.** (Honest: zero baseline for bars, no dual axes, Lie Factor ≈ 1 / no area-for-1D. Accessible: never color alone (add shape/label), colorblind-safe palette like viridis, real alt/title/ARIA text and sufficient contrast.)	To make a chart honest: start bar charts at a zero baseline since bar length is the encoding, avoid dual y-axes which let you manufacture correlations by sliding scales independently, and keep the Lie Factor, size of effect shown divided by size of effect in the data, close to 1, never encoding a one-dimensional quantity as area. To make it accessible: never encode meaning by color alone, pair it with shape or a direct label since roughly 8% of men have color vision deficiency, use a colorblind-safe, perceptually uniform palette like `viridis` instead of rainbow/`jet`, and give the chart real `alt`, title, and ARIA text with sufficient contrast.	16_3-data-visualization
**State the optimization workflow and explain why "measure first" is non-negotiable.** (Target → baseline → profile to find the hot path → hypothesize the cause → cheapest fix → re-measure → repeat until target. Humans guess the bottleneck wrong almost always; the profiler is ground truth, and Amdahl says effort off the hot path is capped.)	The workflow is: set a target, measure a baseline, profile to find the actual hot path, form a hypothesis for why it's slow, apply the cheapest fix, then re-measure and repeat until you hit the target. Measuring first is non-negotiable because humans are consistently wrong about where a program spends its time, the slow part is almost never where you'd guess, and Amdahl's law means any effort spent off the true hot path is capped in how much it can possibly help.	16_4-performance-optimization
**Derive Amdahl's law and state the ceiling for a 90%-parallel program.** (`Speedup = 1/((1-p)+p/s)`; as `s→∞` it's `1/(1-p)`. For p=0.9, max speedup = 10×, even with infinite cores, the serial 10% is a wall.)	If a fraction `p` of the runtime can be sped up by factor `s` and the rest, `(1-p)`, is inherently serial, the new time relative to an original time of 1 is `(1-p) + p/s`, so `Speedup = 1 / ((1-p) + p/s)`. Taking `s` to infinity, the ceiling is `1/(1-p)`, a hard wall set entirely by the serial fraction. For a program that's 90% parallel (`p = 0.9`), the maximum possible speedup is `1/0.1 = 10x`, no matter how many cores you add, because the serial 10% can never be sped up.	16_4-performance-optimization
**Contrast algorithmic vs micro optimization, and state the order.** (Algorithmic changes the big-O, O(n²)→O(n log n), and dominates for large n; micro speeds up the constant factor, vectorize, cache, native. Always fix the algorithm first, then the constant factor.)	Algorithmic optimization changes the complexity class, like turning an O(n²) loop into O(n log n) or an O(n) linear scan into an O(1) set lookup, and it dominates as `n` grows large. Micro optimization keeps the same algorithm but speeds up the constant factor, through vectorizing, caching, or dropping to native code. The order matters: always exhaust algorithmic wins first, since no amount of micro-tuning saves a quadratic algorithm on a million-item input, and only chase the constant factor once the big-O is already right.	16_4-performance-optimization
**Walk the Python profiling toolbox from coarse to surgical.** (cProfile = function-level map, `tottime` is self-time; line_profiler = which line; py-spy = sample a *running* process with no code change; tracemalloc/memray = memory. snakeviz visualizes the call tree.)	cProfile is the first tool to run on a slow script, giving a function-level map where `tottime` is time spent inside the function itself and `cumtime` includes everything it calls. `line_profiler` narrows that down further to the exact slow line inside a function, and `py-spy` is a sampling profiler that can attach to an already-running process, including production, with no code changes and low overhead. `tracemalloc` and `memray` do the equivalent job for memory instead of time, and `snakeviz` visualizes a cProfile output as a call tree so the hot path is obvious at a glance.	16_4-performance-optimization
**Explain I/O-bound vs CPU-bound and the right tool for each, including the GIL's role.** (I/O-bound waits on network/disk, use asyncio/threads, GIL released during the wait. CPU-bound is busy computing, the GIL blocks parallel Python threads, so use multiprocessing or native code that releases the GIL.)	I/O-bound work spends its time waiting on network or disk, so the CPU sits idle during that wait; `asyncio` or threads work well here because a thread blocked on I/O releases the GIL, letting other work run in the gap. CPU-bound work keeps the CPU busy computing, and the GIL means Python threads can't execute bytecode in parallel, so threading gives essentially no speedup there. The right tool for CPU-bound work is `multiprocessing`, separate processes with separate interpreters, or native code such as NumPy, Numba, or Cython that releases the GIL.	16_4-performance-optimization
**When do you actually need HPC, and what's the order of escalation?** (Only when the problem truly doesn't fit a single beefy machine, large model training, simulation, terabyte data. Escalate: vectorize/SIMD → multi-core → GPU → multi-machine (Slurm/MPI/Dask). Scale *up* before *out*; distributed adds network + coordination overhead with its own Amdahl tax.)	You actually need HPC only when a problem truly doesn't fit on a single beefy machine, large-scale model training, scientific simulation, or terabyte-scale data; most "slow" problems are solved by Amdahl's law plus a profiler plus vectorization plus one good index, not a cluster. The order of escalation is to scale up before scaling out: vectorize with SIMD first, then use multiple cores, then a GPU, and only then reach for multi-machine tools like Slurm, MPI, or Dask. Distributed compute has its own Amdahl tax, network communication and coordination overhead, so it's the last resort, not the first.	16_4-performance-optimization
**State the six questions for reading any new language fast, and why this beats memorizing syntax.** (Declare variables/functions? loop/branch? collections? error handling? memory management? how to run? Answering these maps the language onto concepts you already own, syntax is lookup-able, concepts are universal.)	The six questions are: how do you declare a variable and a function, how do you loop and branch, what are the collection types, how are errors handled, how is memory managed, and how do you run the code, interpreted, compiled, or a build step. This beats memorizing syntax because variables, loops, dicts, and error handling are universal concepts every language just spells differently, so answering these six maps a new language onto ideas you already own, and the syntax itself is just something you look up as needed.	16_5-beyond-python-languages
**Explain Go's goroutines-and-channels model and contrast it with Python threads.** (Goroutines = cheap, runtime-scheduled concurrent functions; channels pass messages, "share memory by communicating." They run in parallel across cores; Python threads are serialized by the GIL for CPU work.)	A goroutine is a cheap, runtime-scheduled concurrent function, you can spin up hundreds of thousands of them, and goroutines coordinate by passing messages over channels instead of sharing memory and locking: "don't communicate by sharing memory, share memory by communicating." Because the Go runtime multiplexes goroutines across multiple OS threads with no global lock, CPU-bound goroutines actually run in parallel across cores, whereas Python threads are serialized by the GIL for CPU-bound work and get no parallelism at all.	16_5-beyond-python-languages
**Explain Node's event loop: why it's great for I/O and bad for CPU.** (Single thread, non-blocking, registers callbacks on I/O and serves other work during the wait, so thousands of concurrent connections; but CPU-heavy work blocks the one thread and freezes everything. async/await over Promises.)	Node runs JavaScript on a single thread with an event loop: when it hits an I/O operation it registers a callback and moves on to serve other work rather than blocking, then comes back when the I/O completes, so one thread can juggle thousands of concurrent connections. That makes it great for I/O-bound web work but bad for CPU-bound work, because a heavy computation runs on that same single thread and never yields, freezing every other request until it finishes. The modern syntax for this model is async/await built on top of Promises.	16_5-beyond-python-languages
**What is RAII in C++, and what does it buy you over a garbage collector?** (Resource lifetime tied to object scope; the destructor frees it automatically at end of scope. Deterministic, immediate cleanup with no GC pauses and no forgotten `delete`, `unique_ptr`/`shared_ptr` implement it.)	RAII, Resource Acquisition Is Initialization, ties a resource's lifetime to an object's scope, so its destructor frees the resource automatically the instant the object goes out of scope. That buys deterministic, immediate cleanup with no garbage-collector pauses and no forgotten `delete`; `std::unique_ptr` and `std::shared_ptr` implement it, which is why modern C++ code rarely needs raw `new`/`delete` at all.	16_5-beyond-python-languages
**Why is R so good for data work, name two language-level reasons.** (Everything is a vector so operations vectorize with no loops; the data frame and formula/stats syntax (`lm(y ~ x)`) plus the tidyverse/ggplot2 make modeling and grammar-of-graphics plots native, not bolt-ons. Plus first-class `NA` for missing data.)	In R there are no scalars, every value is a vector, so arithmetic operators apply element-wise across vectors with no explicit loop, `c(1,2,3) * 2` just works. R also has the data frame and formula/stats syntax like `lm(y ~ x)` plus the tidyverse and ggplot2 built into the language rather than bolted on as a library, making modeling and grammar-of-graphics plotting native. A first-class `NA` for missing data is a third reason it handles messy real-world data so well.	16_5-beyond-python-languages
**Give the decision framework for picking a language, and the "start high, drop down" rule.** (Match the *shape* of the problem: data→Python, stats→R, fast service/CLI→Go, max perf→C++, full-stack web→Node. Start in the highest-level language that fits, and drop to a lower one only where measurement proves a bottleneck, plus weigh team and ecosystem.)	Match the language to the shape of the problem: Python for data analysis, ML, and glue work; R for heavy statistics and modeling; Go for a small fast network service or CLI; C++ for maximum performance and control; Node/TypeScript for a full-stack web app where I/O concurrency matters more than raw CPU. The "start high, drop down" rule says to begin in the highest-level language that fits, usually Python, and only drop to a lower-level one where measurement proves a real bottleneck, while also weighing what your team and its ecosystem can actually maintain.	16_5-beyond-python-languages
**Why a theory of computation exists:** to answer, *permanently*, "what kinds of problems can a machine with this much memory solve?", and the Chomsky hierarchy ranks machines by power, from finite automata (no memory) to Turing machines (everything).	A theory of computation exists to answer, permanently, what problems a machine with a given amount of memory can solve, not a question of a fast machine versus a slow one, but a hard limit: a finite automaton, no matter how many states it has, physically cannot check whether `(((...)))` is balanced, because that requires counting to an unbounded depth. The **Chomsky hierarchy** orders machines by memory and power: finite automata (no memory beyond their states) recognize regular languages, pushdown automata (one stack) recognize context-free languages, and Turing machines (an unbounded tape) capture everything computable. Each rung is a proven theorem, the way physics proves no engine beats the Carnot limit, not an engineering shortfall that better hardware could fix.	23_1-automata-and-languages
**DFA (5-tuple `(Q, Σ, δ, q₀, F)`):** finite states, a deterministic transition `δ`, run by applying δ symbol-by-symbol and checking if you end in `F`. Recognizes exactly the **regular languages**.	A DFA is the 5-tuple `M = (Q, Σ, δ, q₀, F)`: a finite set of states `Q`, an alphabet `Σ`, a transition function `δ: Q × Σ → Q` that returns exactly one next state, a start state `q₀`, and accept states `F`. It runs by starting in `q₀` and applying `δ` to each input symbol in turn, extended to whole strings as `δ̂`, and it accepts `w` iff `δ̂(q₀, w) ∈ F`. The set of languages recognizable this way is exactly the **regular languages**; the "even number of 1s" DFA needs only two states because parity of 1s seen so far is the only fact about the prefix that matters.	23_1-automata-and-languages
**NFA = DFA in power, not just convenience:** nondeterminism + ε-moves mean "explore all paths at once / accept if some path works." The **subset construction** determinizes any NFA (DFA states = sets of NFA states), at up to exponential blowup.	An NFA adds nondeterminism (`δ` can return a set of states) and ε-transitions that consume no input, and it accepts a string if some path through the machine, exploring all branches at once, ends in an accept state. This makes NFAs much easier to design, you can "guess" where a suffix like `01` starts, but it adds no recognizing power: the **subset construction** converts any NFA into an equivalent DFA by making each DFA state a set of NFA states, with the start state `ε-closure({q₀})` and accept states being any set that contains an NFA accept state. The cost is that the resulting DFA can blow up to `2^|Q|` states in the worst case, though usually only the subsets actually reachable from the start end up mattering.	23_1-automata-and-languages
**Kleene's theorem:** DFA ≡ NFA ≡ regex, three notations for the regular languages. **Thompson's construction** builds an NFA from a regex with ε-glue; that's how real regex engines and lexers work.	Kleene's theorem says DFAs, NFAs, and regular expressions all describe exactly the same class of languages, the regular languages, three notations for one idea built from union, concatenation, and Kleene star. **Thompson's construction** is the constructive proof of the regex-to-NFA direction: it builds an NFA recursively from the structure of the regex, gluing fragments with ε-transitions, concatenation links one fragment's accept state to the next's start, union branches from a new start into both fragments and merges their accepts, star loops the fragment back on itself and offers a zero-copy skip. This is literally how real regex engines and lexers compile a pattern: regex → parse → Thompson's construction → NFA → simulate or determinize → match.	23_1-automata-and-languages
**Closure properties:** regular languages survive union, concat, star, complement (swap accept states of a complete DFA), and intersection (product construction).	Regular languages are closed under union, concatenation, and Kleene star, each built directly from Thompson's construction on the matching regex operator. They're also closed under complement, take a complete DFA and swap accept and non-accept states, which only works cleanly for a DFA because each input follows exactly one path, and under intersection via the **product construction**, running two DFAs in lockstep on state pairs `(state₁, state₂)` and accepting only when both accept. These closures aren't just bookkeeping, a tool that matches "this pattern but not that one" is leaning on complement and intersection under the hood.	23_1-automata-and-languages
**Pumping lemma:** finite memory ⇒ long strings force a state-repeat ⇒ a pumpable loop. Used to *prove non-regularity* (e.g. `aⁿbⁿ`) by the adversarial xyz argument. The limit: finite automata can't count unboundedly.	Because a DFA has only finitely many states, say `p`, any accepted string longer than `p` must revisit some state by the pigeonhole principle, and the input read between the two visits forms a loop that can be repeated any number of times while the string stays accepted. Formally, for a regular `L` there is a pumping length `p` such that every `s ∈ L` with `|s| ≥ p` splits as `s = xyz` with `|y| ≥ 1`, `|xy| ≤ p`, and `xyⁱz ∈ L` for all `i ≥ 0`. It's used adversarially to prove non-regularity: for `L = {aⁿbⁿ}`, choosing `s = aᵖbᵖ` forces the pumped piece `y` to lie entirely inside the a-block, so pumping it (`i = 2`) breaks the a-count against the b-count, a contradiction that proves no finite automaton can count unboundedly.	23_1-automata-and-languages
**CFGs/CFLs (rung 2):** add a stack (PDA). Grammars with productions/derivations/parse trees describe nesting (`aⁿbⁿ`, balanced parens, arithmetic). Watch for **ambiguity**; fix it with precedence layering. CFGs power parsers, straight into [compilers](../24-Compilers/24.1-lexing-parsing-asts.md).	To recognize `{aⁿbⁿ}`, which needs unbounded counting, you add one stack, giving a **pushdown automaton**, and the languages PDAs recognize are the **context-free languages**, usually described by a **context-free grammar** `(V, Σ, R, S)` with productions like `S → aSb | ε`, whose recursive depth stands in for the count a DFA couldn't track. Derivations build **parse trees**, and a grammar where some string has more than one parse tree is **ambiguous**, for example `num + num * num` under a flat `E → E+E | E*E` grammar; the fix is layering precedence into separate nonterminals (`E → E+T | T`, `T → T*F | F`) so each string gets a unique tree. CFGs are the front end of every compiler, feeding straight into parsing real programming languages.	23_1-automata-and-languages
**The mini-project:** you compiled a regex to an NFA to a DFA and matched lines with it, *you built the core of grep*, and you understand why DFA engines are immune to the catastrophic backtracking that bites PCRE. Next: lift the ceiling entirely. Give the machine an unbounded tape, and you get the **Turing machine**, and the questions become "what can be computed *at all*?" and "what's *efficiently* computable?" That's [Chapter 23.2](23.2-computability-and-complexity.md).	The mini-project wired the regex parser, Thompson's construction, the NFA simulator, and the subset construction into one pipeline: compile a pattern to an NFA, determinize it to a DFA, then match by running the DFA over the text, effectively building the core of `grep`. Because this engine is DFA-based, Thompson/Pike-style like Go's `regexp` and RE2, it runs in linear time per character and is immune to the **catastrophic backtracking** that afflicts PCRE-style engines (Python's `re`, Perl, JS) on adversarial patterns like `(a+)+$`, since those support extra features like backreferences by backtracking instead of simulating states. The next step lifts the ceiling entirely: give the machine an unbounded tape and you get the **Turing machine**, where the questions become what's computable at all and what's efficiently computable.	23_1-automata-and-languages
**Turing machine** `(Q, Σ, Γ, δ, q₀, q_acc, q_rej)`: finite control + infinite read/write tape + a head that moves L/R. That tape is the unbounded memory that makes it strictly more powerful than a PDA: it can compute `aⁿbⁿ`, arithmetic, *anything computable*.	A Turing machine is the 7-tuple `(Q, Σ, Γ, δ, q₀, q_accept, q_reject)`: finite states `Q`, input alphabet `Σ`, tape alphabet `Γ` (including a blank symbol), and a transition function `δ: Q × Γ → Q × Γ × {L,R}` that reads a symbol, writes a symbol, and moves the head left or right, plus a start state and two halting states. The unbounded read/write tape is what makes it strictly more powerful than a PDA's single stack, it can store and revisit intermediate results, so it computes `aⁿbⁿ` (by crossing off matched a's and b's), binary arithmetic (ripple-carry increment), and, per the Church-Turing thesis, anything computable at all.	23_2-computability-and-complexity
**Church-Turing thesis:** "computable" = "Turing-computable"; every reasonable model is Turing-equivalent. **Universal TM:** one machine simulates any machine (the stored-program idea, your CPU and your Python interpreter).	The Church-Turing thesis states that "computable" means "Turing-computable": every reasonable model of mechanical computation, lambda calculus, register machines, your programming language, has been shown Turing-equivalent, computing exactly the same class of functions. It isn't a provable theorem, since "effective procedure" is informal, but it holds up because every proposed upgrade to a TM (multiple tapes, a two-way-infinite tape, nondeterminism) adds zero computability power, only speed. A **universal Turing machine** takes a description of any machine `M` plus an input `w` and simulates `M` on `w`, the theoretical seed of the stored-program computer: your CPU and the Python interpreter are both universal machines running other machines as data.	23_2-computability-and-complexity
**Decidable** (halts always, right answer) vs **recognizable** (accepts yes-instances, may loop on no-instances). The gap is where undecidability lives; a counting argument (countably many programs, uncountably many languages) guarantees undecidable problems exist.	A TM **decides** a language if it halts on every input and answers correctly, the everyday sense of "algorithm." It **recognizes** a language if it accepts every yes-instance eventually but may reject or loop forever on no-instances. Every decidable language is recognizable, but not every recognizable language is decidable, and that gap, halts always versus might run forever, is exactly where undecidability lives. A counting argument guarantees undecidable problems exist independent of any specific example: programs are finite strings, so there are only countably many of them, but languages are arbitrary subsets of `Σ*`, which are uncountably many, so most languages cannot be decided by any program at all.	23_2-computability-and-complexity
**Halting problem is undecidable**, proved by **diagonalization**: assume an oracle `H`, build a contrarian `D` that does the opposite of `H`'s prediction about itself; `D(⟨D⟩)` makes `H` wrong → contradiction.	The halting problem, `HALT = {⟨M,w⟩ : M halts on w}`, is undecidable, no TM `H` can always correctly decide it. The proof assumes such an `H` exists and builds a contrarian machine `D` that, on input `⟨M⟩`, asks `H` whether `M` halts on `⟨M⟩` and then does the opposite, loops if `H` says halt, halts if `H` says loop; running `D` on its own description `⟨D⟩` forces `H` to be wrong about `D(⟨D⟩)` either way, a contradiction, so no correct `H` can exist. This is **diagonalization**, the same shape as "this sentence is false": `D` is engineered to disagree with the oracle's prediction about itself, and `HALT` turns out to be recognizable (just simulate `M` on `w`) while its complement, machines that loop, is not even recognizable.	23_2-computability-and-complexity
**Reductions** (`A ≤ B`: "B is at least as hard as A") spread undecidability; **Rice's theorem** says *every non-trivial semantic property of programs is undecidable*, which is why perfect program analyzers can't exist.	A mapping reduction `A ≤_m B` is a computable translation from instances of `A` to instances of `B` that preserves membership, so if `A` is undecidable and `A ≤_m B`, then `B` must be undecidable too, a decider for `B` would give you one for `A`. This lets undecidability spread without redoing diagonalization each time, for example reducing `HALT` to "does this machine accept nothing?" by wrapping the halting question inside a machine. **Rice's theorem** generalizes this into a big hammer: every non-trivial semantic property of what a program computes (does it ever output 42, do two programs compute the same function) is undecidable, which is why no tool can be a perfect, general program analyzer, compilers and linters must approximate instead.	23_2-computability-and-complexity
**P** = solvable in poly time; **NP** = *verifiable* in poly time (certificate/witness). P ⊆ NP. **NP-complete** = in NP and everything in NP reduces to it; **SAT** is the founding one (Cook-Levin); reductions like **3-SAT → Vertex Cover** chart the rest.	**P** is the class of decision problems solvable by a deterministic TM in polynomial time. **NP** is the class where a proposed solution, a certificate or witness, can be *verified* in polynomial time even if finding one seems hard, and `P ⊆ NP` trivially since solving fast implies verifying fast (just ignore the certificate and solve). **NP-complete** means a problem is in NP and every other NP problem reduces to it in polynomial time, so an efficient algorithm for one would solve all of NP; **SAT** is the founding NP-complete problem via the Cook-Levin theorem, which encodes an NP machine's accepting computation as one giant Boolean formula, and reductions like **3-SAT → Vertex Cover** (via variable gadgets and clause-triangle gadgets) chart the rest of the NP-complete landscape.	23_2-computability-and-complexity
**P vs NP**: does easy-to-check ⟹ easy-to-solve? Open, believed *no*. It's the bedrock under cryptography and the wall around exact optimization. **NP-hard ⊇ NP-complete** (NP-hard need not be in NP, e.g. halting).	P vs NP asks whether every problem that's easy to check is also easy to solve, whether `P = NP`; it's open, and almost everyone believes the answer is no. It's the bedrock under modern cryptography, since RSA and ECC rest on problems easy to verify but believed hard to solve (factoring, discrete log), so `P = NP` would collapse them, and it's the wall around exact optimization for problems like scheduling, routing, and chip layout. **NP-hard** is the broader class of "everything in NP reduces to this" without requiring membership in NP, so `NP-hard ⊇ NP-complete`: the halting problem is NP-hard in that sense but not in NP at all, since it's undecidable.	23_2-computability-and-complexity
**Coping with NP-hardness:** approximation (2-approx Vertex Cover), heuristics, SAT/ILP solvers, restricted inputs, exponential-but-pruned (DPLL/branch-and-bound). And in code you **built a TM simulator, a brute-force and a DPLL SAT solver, and solved coloring / vertex-cover by reducing them to SAT**, the real-world face of this whole theory. That closes the theory-of-computation arc: [23.1](23.1-automata-and-languages.md) mapped the machines weaker than a computer; this chapter reached the universal machine, found the cliff edge of the uncomputable, and then surveyed what's *efficiently* computable on this side of it. From here, the front end of a real compiler ([Part 24](../24-Compilers/24.1-lexing-parsing-asts.md)) is just these automata and grammars put to work.	Since NP-hard problems are believed intractable to solve exactly and fast, engineers cope with several tools: approximation algorithms with provable guarantees (a greedy 2-approximation for Vertex Cover), heuristics with no guarantee but strong practical performance, SAT/ILP solvers, restricting the input to special structure like trees or bounded treewidth, and exponential-but-pruned search such as DPLL or branch-and-bound. In code, this meant building a TM simulator, a brute-force SAT solver, and a DPLL solver with unit propagation, then solving graph coloring and vertex cover by reducing them to SAT and handing them to that generic solver, the real-world face of the theory: encode your problem as SAT and let a solver rip. This closes the theory-of-computation arc, from the machines weaker than a computer in 23.1, through the universal machine and the cliff edge of the uncomputable, to what's efficiently computable on this side of it.	23_2-computability-and-complexity
Why is "code is read far more than it's written" the root justification for every clean-code rule?	You write code once but read it a hundred times, so the real cost of software is *understanding* it well enough to change it safely, not typing it out. Every clean-code rule, naming, small functions, comments, is really a rule about future reading and future changing. The chapter's own framing is code as a letter to a colleague who happens to be a computer: the computer runs anything syntactically valid, but the human colleague needs names that mean things and structure that matches how they think, so clean code serves the colleague without lying to the computer.	27_1-clean-code-and-design-patterns
What does "a function does one thing" mean, and how do *levels of abstraction* relate to it?	A function should do one thing, do it well, and do it at one level of abstraction, if you have to scroll to read it, or you catch yourself mentally inserting "...and then...", it's too big. Levels of abstraction is the companion idea: in the `process_order` example, the coordinator talks in business steps (`validate_order`, `order_total_with_tax`, `charge_card`, `send_receipt`) while each helper talks in one specific concern like HTTP or SMTP. The original messy version mixed validation, computation, HTTP, and SMTP in a single function at three different abstraction levels at once, which is exactly what "does one thing" rules out.	27_1-clean-code-and-design-patterns
State each SOLID letter in one sentence and give the smell each one cures.	**S**ingle Responsibility: a class should have one reason to change, owned by one actor, cures divergent change (multiple unrelated teams editing the same class). **O**pen/Closed: entities should be open for extension but closed for modification, cures "switch on type" (a growing if/elif chain that every new case forces you to edit). **L**iskov Substitution: subtypes must be substitutable for their base type without breaking the program's behavioral contract, cures false IS-A relationships like `Square` extending `Rectangle`. **I**nterface Segregation: don't force clients to depend on methods they don't use, cures fat interfaces that make classes fake-implement methods with `NotImplementedError`. **D**ependency Inversion: high- and low-level modules should both depend on abstractions, cures a high-level class being welded to a concrete low-level detail (like `OrderService` hard-coding `PostgresOrderRepo`) so it can't be tested or swapped.	27_1-clean-code-and-design-patterns
Why is Singleton usually a bad idea, and what's the better default?	Singleton is "a global variable wearing a costume": it hides dependencies (callers reach for the global instead of receiving it), makes tests order-dependent and hard to isolate since shared mutable state leaks between tests, and fights the Dependency Inversion Principle because you can't inject a fake in its place. The better default is to create one instance at your composition root and inject it, getting the "one instance" benefit without the global-state pain. The rule to remember: prefer "one instance, injected" over "one instance, globally reachable."	27_1-clean-code-and-design-patterns
Explain composition over inheritance, when is inheritance actually the right call?	Inheritance models IS-A and shares implementation down a hierarchy, but it's the tightest coupling there is (a subclass depends on the parent's internals), it's fixed at class-definition time, and deep hierarchies get rigid, as the `FileLoggerWithTimestampAndJson` combinatorial-explosion example shows. Composition models HAS-A, assembling behavior from small interchangeable parts (like `Logger` composed with a `Sink`) that can be mixed and matched at runtime with no class explosion. Inheritance is the right call only for a genuine IS-A relationship with true substitutability (Liskov holds); if you catch yourself subclassing just to reuse a method, that's the tell to compose instead.	27_1-clean-code-and-design-patterns
Pick three patterns (one creational, one structural, one behavioral) and explain *when* you'd use each and one way each is abused.	**Factory** (creational): use when the type to create is data- or config-driven, like `make_notifier(channel)` mapping a string to a `Notifier` subclass; abused when the factory only ever makes one class, which is pure ceremony over just calling the constructor. **Decorator** (structural): use for cross-cutting concerns like timing, caching, retry, or auth that you want to add and remove independently, stacking `@timed`/`@retry` around a function; abused when you stack five decorators on one function, making it hard to debug, so keep the stack shallow. **Strategy** (behavioral): use when you have multiple interchangeable algorithms chosen at runtime, like pluggable discount rules passed into `final_price`; abused as a "golden hammer", making everything a Strategy class when a plain function or dict lookup would do.	27_1-clean-code-and-design-patterns
Which GoF patterns are largely subsumed by Python's own features, and by what features?	**Iterator** is subsumed by `__iter__`/`__next__` and generators, a generator using `yield` (like the `fibonacci()` example) *is* the Iterator pattern, so you almost never implement it by hand. **Decorator** the pattern is directly implemented by Python's `@decorator` syntax itself, function decorators like `@timed` are literal instances of the Decorator pattern (Python's syntax is even named after it). More broadly, `typing.Protocol` and duck typing give you structural typing that does Interface Segregation "by default" without needing a formal interface hierarchy.	27_1-clean-code-and-design-patterns
Give the precise definition of refactoring. Why is "without changing behavior" the load-bearing clause?	Refactoring (Fowler's definition) is changing the internal structure of code to make it easier to understand and cheaper to modify, **without changing its observable behavior**. That clause is load-bearing because it's what separates refactoring from rewriting or adding features, if behavior is allowed to change, a red test no longer tells you whether you broke something or intentionally changed something, so the tests can't function as a safety net. Preserving behavior is exactly what lets you "improve the code and provably didn't break it."	27_1-clean-code-and-design-patterns
What are the four disciplines that make refactoring safe?	(1) Have tests first, tests are the safety net that prove behavior didn't change, and if there are none you write characterization tests before touching anything. (2) Take small steps, extract one function, run the tests, rename one variable, run the tests, so if something goes red you know exactly which tiny step caused it. (3) Separate refactoring from feature work, wear the "refactoring hat" (structure changes, tests stay green) or the "feature hat" (behavior changes, new tests go red then green), never both at once. (4) Commit often, each green step is a commit point you can reset to instead of falling back into the swamp.	27_1-clean-code-and-design-patterns
Name three code smells and the refactoring that cures each. If you can teach those to an intern with a runnable example for each, and, just as importantly, talk them *out* of over-engineering, you own this chapter. Next up (27.2): how we *prove* code works and *structure* whole systems, testing deeply, architecture, and the engineering practices that hold a team together.	**Long function** (scrolling to read it) is cured by **Extract Function**, the most common refactoring. **Long parameter list** (4+ args) is cured by **Introduce Parameter Object**, bundling the clump of arguments that always travel together (like `origin`, `destination`, `depart_date`) into a single named type. **Switch on type** (an `if kind == "a" ... elif kind == "b"` chain repeated across the code) is cured by **Replace Conditional with Polymorphism**, turning it into a class hierarchy where each type owns its own behavior, which is also Open/Closed in action.	27_1-clean-code-and-design-patterns
